,source,target
103,politifact14008,851490312211922944
104,politifact14008,851490349205913600
105,politifact14008,851491903145037824
106,politifact14008,851492753955598341
107,politifact14008,851496801429581825
108,politifact14008,851498558721150976
109,politifact14008,851501190357569536
110,politifact14008,851501549264285696
111,politifact14008,851504553547579393
112,politifact14008,851509197762174976
113,politifact14008,851509262086012928
114,politifact14008,851513040025645057
115,politifact14008,851515033590910978
116,politifact14008,851519306961743873
117,politifact14008,851526022088577024
118,politifact14008,851529286821580805
119,politifact14008,851535778408792069
120,politifact14008,851536970870345728
121,politifact14008,851536992370278400
122,politifact14008,851539741648596996
123,politifact14008,851544309732167681
124,politifact14008,851544599109742592
125,politifact14008,851545081282793475
126,politifact14008,851547042975551489
127,politifact14008,851548496410935297
128,politifact14008,851559008255299586
129,politifact14008,851561083307479040
130,politifact14008,851562466249240576
131,politifact14008,851562813076103168
132,politifact14008,851562928406802432
133,politifact14008,851566830695182336
134,politifact14008,851567516690284549
135,politifact14008,851569881166348288
136,politifact14008,851574391506743296
137,politifact14008,851575316745043968
138,politifact14008,851575740885721089
139,politifact14008,851575990241382400
140,politifact14008,851576567658672128
141,politifact14008,851577123290611713
142,politifact14008,851577226835394560
143,politifact14008,851577641899610112
144,politifact14008,851577874947735552
145,politifact14008,851579092000534528
146,politifact14008,851582785542275072
147,politifact14008,851584059599982592
148,politifact14008,851585174538248192
149,politifact14008,851590874672893952
150,politifact14008,851591979674861568
151,politifact14008,851596979184336896
152,politifact14008,851598851345719296
153,politifact14008,851600045585649665
154,politifact14008,851600621937360896
155,politifact14008,851602752501362688
156,politifact14008,851604725187268609
157,politifact14008,851607621446586368
158,politifact14008,851608963942666240
159,politifact14008,851614752296116224
160,politifact14008,851620873299648512
161,politifact14008,851623070095880196
162,politifact14008,851627192341671936
163,politifact14008,851627965427326977
164,politifact14008,851628932763836416
165,politifact14008,851629065572425729
166,politifact14008,851638197922562048
167,politifact14008,851647045458853889
168,politifact14008,851648498588102656
169,politifact14008,851654388191973376
170,politifact14008,851655385845030912
171,politifact14008,851659330344542208
172,politifact14008,851662650198999040
173,politifact14008,851668357053120512
174,politifact14008,851674614388359168
175,politifact14008,851680358517006337
176,politifact14008,851689352845545473
177,politifact14008,851691534256926720
178,politifact14008,851691711197831170
179,politifact14008,851706053628755969
180,politifact14008,851725277017374720
181,politifact14008,851730133119639552
182,politifact14008,851740483864862724
183,politifact14008,851755588958789632
184,politifact14008,851766022948274177
185,politifact14008,851766067739348992
186,politifact14008,851767746383814657
187,politifact14008,851768769357561857
188,politifact14008,851769854478647296
189,politifact14008,851776924905074690
190,politifact14008,851779720593244160
191,politifact14008,851780305342144512
192,politifact14008,851781162288762881
193,politifact14008,851782008586022913
194,politifact14008,851785155878539264
195,politifact14008,851787996588384256
196,politifact14008,851789383523028994
197,politifact14008,851794330671083521
198,politifact14008,851808072498589696
199,politifact14008,851820137225347072
200,politifact14008,851826738904666113
201,politifact14008,851826823948382208
202,politifact14008,851831768298659840
203,politifact14008,851831836296658944
204,politifact14008,851842821451505664
205,politifact14008,851846500330156033
206,politifact14008,851852132575739904
207,politifact14008,851868061791641606
208,politifact14008,851868531985494016
209,politifact14008,851879055188049920
210,politifact14008,851881875501178887
211,politifact14008,851882702408081408
212,politifact14008,851882716249325572
213,politifact14008,851882787707666432
214,politifact14008,851888369621716994
215,politifact14008,851901725967605764
216,politifact14008,851903840886673408
217,politifact14008,851908536095318017
218,politifact14008,851908887750086656
219,politifact14008,851912596735352832
220,politifact14008,851916030456811522
221,politifact14008,851916305749819392
222,politifact14008,851919317218213888
223,politifact14008,851920240493469697
224,politifact14008,851938210204790785
225,politifact14008,851946807085195265
226,politifact14008,851948056501202944
227,politifact14008,851953637052088320
228,politifact14008,851955858066075648
229,politifact14008,851966964255793153
230,politifact14008,851967091003371522
231,politifact14008,851967394922864640
232,politifact14008,851968250451808258
233,politifact14008,851968283146305537
234,politifact14008,851968312930119680
235,politifact14008,851968321679446016
236,politifact14008,851970862991462400
237,politifact14008,851973032688013312
238,politifact14008,851976639353434112
239,politifact14008,851978488705888256
240,politifact14008,851980946740039680
241,politifact14008,851985459773231104
242,politifact14008,851992379859009536
243,politifact14008,851996954649296896
244,politifact14008,851999063482310657
245,politifact14008,852002759318552576
246,politifact14008,852015521956364288
247,politifact14008,852016079710732288
248,politifact14008,852018268063776768
249,politifact14008,852024080341491713
250,politifact14008,852034533167742978
251,politifact14008,852045080110088192
252,politifact14008,852051079634321408
253,politifact14008,852052535686737920
254,politifact14008,852069482738716672
255,politifact14008,852076030542192640
256,politifact14008,852095523498733572
257,politifact14008,852107038092124160
258,politifact14008,852109907100917760
259,politifact14008,852115803939930112
260,politifact14008,852136015309529088
261,politifact14008,852150145009557504
262,politifact14008,852162960067833857
263,politifact14008,852187146110763008
264,politifact14008,852188477642952704
265,politifact14008,852189568119984130
266,politifact14008,852192338789138432
267,politifact14008,852193665351114752
268,politifact14008,852193678689021952
269,politifact14008,852202298088579072
270,politifact14008,852207146095824898
271,politifact14008,852208739511934978
272,politifact14008,852210402192752641
273,politifact14008,852215488545525761
274,politifact14008,852216974788526080
275,politifact14008,852217743348834309
276,politifact14008,852219862701289472
277,politifact14008,852224540663042048
278,politifact14008,852225552484376577
279,politifact14008,852230779774128128
280,politifact14008,852231628671913990
281,politifact14008,852242506741948416
282,politifact14008,852242606188843010
283,politifact14008,852243094204448768
284,politifact14008,852251251756740609
285,politifact14008,852255492537810944
286,politifact14008,852266397203914753
287,politifact14008,852266412324208641
288,politifact14008,852267943488405504
289,politifact14008,852268375577288704
290,politifact14008,852268558096769025
291,politifact14008,852274234609070083
292,politifact14008,852281893248794625
293,politifact14008,852288282914377728
294,politifact14008,852289213982797824
295,politifact14008,852291000823234560
296,politifact14008,852291611279015937
297,politifact14008,852295316628008960
298,politifact14008,852298676265504770
299,politifact14008,852305003532492800
300,politifact14008,852306561334685701
301,politifact14008,852313636290699265
302,politifact14008,852316468368879616
303,politifact14008,852316637042810884
304,politifact14008,852317147074367488
305,politifact14008,852332279015911424
306,politifact14008,852336609295048705
307,politifact14008,852338153889419264
308,politifact14008,852397722049105920
309,politifact14008,852402228325429248
310,politifact14008,852407801410461696
311,politifact14008,852508197336338432
312,politifact14008,852590315122946048
313,politifact14008,852591645698797569
314,politifact14008,852591728829882370
315,politifact14008,852596437393211393
316,politifact14008,852599093331456004
317,politifact14008,852602064576417793
318,politifact14008,852611332138512384
319,politifact14008,852653563859816448
320,politifact14008,852669152879943680
321,politifact14008,852811631855673345
322,politifact14008,853041369891385344
323,politifact14008,853097667072806913
324,politifact14008,853105984197275648
325,politifact14008,853120961641566209
326,politifact14008,853124553203105792
327,politifact14008,853126827749003264
328,politifact14008,853128793782837250
329,politifact14008,853132319594565632
330,politifact14008,853227078640164864
331,politifact14008,853228838309863424
332,politifact14008,853229745755963392
333,politifact14008,853230027374182400
334,politifact14008,853230158064398336
335,politifact14008,853233298163867648
336,politifact14008,853233480192319490
337,politifact14008,853481375713771520
338,politifact14008,853481609273556993
339,politifact14008,853688399005437952
340,politifact14008,853875659726135296
341,politifact14008,853985564453896192
342,politifact14008,854021608901660672
343,politifact14008,854031877879017473
344,politifact14008,854090808420651008
345,politifact14008,854232804103786497
346,politifact14008,854397721360420865
347,politifact14008,854465921016090624
348,politifact14008,854467561156751362
349,politifact14008,854472337504260096
350,politifact14008,854492304924565504
351,politifact14008,854551132282077184
352,politifact14008,854564201162997761
353,politifact14008,854611395790372866
354,politifact14008,854749005527502848
355,politifact14008,854749026327044096
356,politifact14008,854749861211713540
357,politifact14008,854759552788582401
358,politifact14008,854760765521317888
359,politifact14008,854763532361007121
360,politifact14008,854798112552103936
361,politifact14008,854823751019634693
362,politifact14008,854831985012785152
363,politifact14008,854833741931233280
364,politifact14008,854833742874951681
365,politifact14008,854836215018815488
366,politifact14008,854843321201692672
367,politifact14008,854845429749567489
368,politifact14008,854867263194673152
369,politifact14008,854901710912987136
370,politifact14008,854903544821895169
371,politifact14008,854912291665571841
372,politifact14008,854951000746188800
373,politifact14008,855028564416135168
374,politifact14008,855056105650745345
375,politifact14008,855083900577738752
376,politifact14008,855096926445981696
377,politifact14008,855147045262422016
378,politifact14008,855494467457044481
379,politifact14008,855843832319160320
380,politifact14008,855923215214030853
381,politifact14008,855928752488013825
382,politifact14008,855934790410919937
383,politifact14008,855946352525791233
384,politifact14008,855962976070672384
385,politifact14008,856193035188801536
386,politifact14008,856203173790437379
387,politifact14008,856213594660372480
388,politifact14008,856215199648538625
389,politifact14008,856238308279693316
390,politifact14008,856256074869088258
391,politifact14008,856805485659529216
392,politifact14008,856875681199869952
393,politifact14008,856982066960883713
394,politifact14008,857338714191667200
395,politifact14008,857338719161995264
396,politifact14008,857358823098646531
397,politifact14008,857464119280193539
398,politifact14008,857471568435433472
399,politifact14008,857554795225153536
400,politifact14008,857704661309992960
401,politifact14008,857874715607805953
402,politifact14008,857998249982140416
403,politifact14008,858054709717999616
404,politifact14008,858057809665171456
405,politifact14008,858065756860235776
406,politifact14008,858094922410348544
407,politifact14008,858097029695844353
408,politifact14008,858157627376771072
409,politifact14008,858199364958814208
410,politifact14008,858291180349661184
411,politifact14008,858361552772227072
412,politifact14008,858421783703277570
413,politifact14008,858421791097794561
414,politifact14008,858858216335298560
415,politifact14008,858860523781316608
416,politifact14008,859085297451184129
417,politifact14008,859178304645074945
418,politifact14008,859182747922903040
419,politifact14008,859435633990709248
420,politifact14008,859453956078137344
421,politifact14008,859476321172377600
422,politifact14008,859522992719765504
423,politifact14008,859533560419504128
424,politifact14008,859578717332545536
425,politifact14008,860461030312378369
426,politifact14008,860865745735094272
427,politifact14008,861086391010185216
428,politifact14008,861475272050212865
429,politifact14008,862118397328404480
430,politifact14008,862425828344418304
431,politifact14008,862496641781313537
432,politifact14008,862669153278230530
433,politifact14008,862699185220587522
434,politifact14008,862705756214362112
435,politifact14008,862773762646843393
436,politifact14008,862861592538566656
437,politifact14008,864802511210897409
438,politifact14008,866138393738170368
439,politifact14008,866725363849809921
440,politifact14008,870477326953271297
441,politifact14008,871166693619486721
442,politifact14008,871326036889391104
443,politifact14008,871478693230718976
444,politifact14008,871842585056133120
445,politifact14008,872315596305727489
446,politifact14008,872606125333643264
447,politifact14008,872671773183049730
448,politifact14008,872703725391032320
449,politifact14008,873678203675525120
450,politifact14008,874831434757922816
451,politifact14008,874940656954814464
452,politifact14008,875733671650742274
453,politifact14008,876536100478742529
454,politifact14008,876536172981493763
455,politifact14008,876536411826028544
456,politifact14008,876622957145182208
457,politifact14008,877432733198237696
458,politifact14008,877727266330992641
459,politifact14008,878476581974532096
460,politifact14008,881055298387103744
461,politifact14008,881060836654981120
462,politifact14008,881208321713123329
463,politifact14008,881292443878129664
464,politifact14008,881323973501431809
465,politifact14008,881401830646796288
466,politifact14008,881448989895348224
467,politifact14008,881471081349083137
468,politifact14008,881474633463156737
469,politifact14008,881560850485694469
470,politifact14008,881563776868376577
471,politifact14008,881566304712486912
472,politifact14008,881645268659298304
473,politifact14008,881976800930344960
474,politifact14008,882133400731213825
475,politifact14008,882435231868829696
476,politifact14008,883703333147394053
477,politifact14008,884323033531514880
478,politifact14008,884390400781410305
479,politifact14008,885503573202808832
480,politifact14008,886693047291056129
481,politifact14008,886784135548850176
482,politifact14008,886937177594232832
483,politifact14008,887227316316844032
484,politifact14008,887779358743699457
485,politifact14008,888387521113202689
486,politifact14008,892059066671001600
487,politifact14008,892545774034145280
488,politifact14008,892830527388090368
489,politifact14008,893988632737923072
490,politifact14008,894330244987015168
491,politifact14008,894663449871036416
492,politifact14008,894693255236902912
493,politifact14008,894728312777396225
494,politifact14008,895169423190962178
495,politifact14008,895373096374370304
496,politifact14008,895672087863586817
497,politifact14008,895777171809095681
498,politifact14008,895791293892362242
499,politifact14008,896032288345120768
500,politifact14008,896075905990246401
501,politifact14008,898468148864622592
502,politifact14008,900945038946979840
503,politifact14008,901070323621265409
504,politifact14008,901099455470080000
505,politifact14008,901224408534011904
506,politifact14008,901540182184390661
507,politifact14008,901591492845871104
508,politifact14008,901607355984564224
509,politifact14008,901621715658309632
510,politifact14008,901654001615216640
511,politifact14008,901874874544730112
512,politifact14008,902210386698612736
513,politifact14008,902442834992779266
514,politifact14008,902765385015054339
515,politifact14008,902979112251170816
516,politifact14008,902979469555646464
517,politifact14008,903004722151477248
518,politifact14008,903004767718445062
519,politifact14008,903073826833092608
520,politifact14008,903175392382652416
521,politifact14008,903289763855310848
522,politifact14008,903618143205167105
523,politifact14008,904313083774083072
524,politifact14008,904353662075637760
525,politifact14008,906775093262430209
526,politifact14008,909296378215522304
527,politifact14008,909312200313004032
528,politifact14008,909608070627708928
529,politifact14008,909788265204633600
530,politifact14008,913768763287379969
531,politifact14008,914426858409791489
532,politifact14008,919053848479715328
533,politifact14008,919790630796013569
534,politifact14008,935007759820566528
535,politifact14008,935745822507110400
536,politifact14008,948682692987621377
537,politifact14008,953355203033616384
538,politifact14008,959860830710923265
539,politifact14008,967189441776422915
540,politifact14008,967193701897289728
541,politifact14008,982795971187785728
542,politifact14008,984395230391791617
543,politifact14008,1032714864995827712
544,politifact14008,1033894643887427594
545,851080390026592256,851080557236817921
546,851114597096488960,851428878841262080
547,851114597096488960,851428736025194496
548,851114597096488960,851415125286207488
549,851114597096488960,851171515215347713
550,851114597096488960,851154605660676096
551,851114597096488960,851140070446960641
552,851114597096488960,851139088581349378
553,851114597096488960,851138883060355072
554,851114597096488960,851137829677785088
555,851114597096488960,851125623531728896
556,851114597096488960,851116064540950529
557,851163513431232514,851184065168519168
558,851217129785262081,851219075325939712
559,851217129785262081,851218261484068864
560,851268113031086081,867060043514085376
561,851268113031086081,867035027908984833
562,851268113031086081,867030721310871553
563,851268113031086081,867030563894571008
564,851268113031086081,867027767648563200
565,851268113031086081,867019008096309249
566,851268113031086081,867018751140614146
567,851268113031086081,867017469919186944
568,851268113031086081,867016571197296649
569,851268113031086081,867015443118206976
570,851268113031086081,851996888089980929
571,851268113031086081,851439626858483712
572,851268113031086081,851389739932504064
573,851268113031086081,851384683522928641
574,851268113031086081,851379931586195456
575,851293361260687360,851294515000483840
576,851301923022090241,897028244897189888
577,851301923022090241,851668227159707652
578,851301923022090241,851492648145883136
579,851301923022090241,851490647395758085
580,851301923022090241,851458343113814016
581,851301923022090241,851396871415250945
582,851301923022090241,851381033501159427
583,851301923022090241,851337762573737984
584,851301923022090241,851309355873992704
585,851301923022090241,851308217774768128
586,851301923022090241,851305133313060864
587,851301923022090241,851304478313664512
588,851301923022090241,851303994337222661
589,851301923022090241,851303290180685824
590,851301923022090241,851302193483337728
591,851319716077608960,851326827331235840
592,851319716077608960,851326223296847872
593,851475048468811777,851517512613330946
594,851476639376715777,851840459865509889
595,851476639376715777,851484231234662400
596,851476639376715777,851482793079189504
597,851476639376715777,851481291031801856
598,851476639376715777,851479228201799680
599,851476639376715777,851478394210590720
600,851476639376715777,851476889323667457
601,851501190357569536,851501244061450240
602,851526022088577024,853121788187947008
603,851526022088577024,851680768925384705
604,851526022088577024,851625001606193152
605,851526022088577024,851592598728966146
606,851526022088577024,851572794332778498
607,851526022088577024,851565397337944064
608,851526022088577024,851549463885885442
609,851544309732167681,851957391704940544
610,851544309732167681,851944439392194560
611,851544309732167681,851560774929481729
612,851544309732167681,851550578454929408
613,851544309732167681,851548861399093248
614,851544309732167681,851546269906595840
615,851544309732167681,851544466297171968
616,851544309732167681,851544451487064064
617,851544599109742592,851545731911561216
618,851544599109742592,851545650428858372
619,851559008255299586,855043873952980992
620,851559008255299586,852932338912722944
621,851559008255299586,852513877384417280
622,851559008255299586,852469104984379394
623,851559008255299586,851876244014714880
624,851559008255299586,851868078602428417
625,851559008255299586,851867380691066880
626,851559008255299586,851780713187868672
627,851559008255299586,851712738204299265
628,851559008255299586,851645607781572608
629,851559008255299586,851643977417637888
630,851559008255299586,851639070501371904
631,851559008255299586,851629485472571392
632,851559008255299586,851629352597016576
633,851559008255299586,851627474756698112
634,851559008255299586,851623699023265792
635,851559008255299586,851615609343406080
636,851562813076103168,851590276829282304
637,851562813076103168,851577207885488128
638,851562813076103168,851570195919515650
639,851562928406802432,852275977048780800
640,851562928406802432,851575369484431360
641,851562928406802432,851571680082370561
642,851562928406802432,851565988663480320
643,851562928406802432,851565074607202307
644,851566830695182336,851568236118380548
645,851566830695182336,851566999201337349
646,851567516690284549,851915554311032833
647,851567516690284549,851622862251151360
648,851567516690284549,851622332615598080
649,851567516690284549,851594402841735168
650,851567516690284549,851571389198811137
651,851567516690284549,851569522725277696
652,851567516690284549,851569217459683328
653,851567516690284549,851569101923385344
654,851567516690284549,851568542193303552
655,851567516690284549,851568428494327810
656,851567516690284549,851567751554408448
657,851567516690284549,851567655278567424
658,851575316745043968,853033170089820160
659,851575316745043968,851598492124545024
660,851575316745043968,851593243707965440
661,851575316745043968,851583797443342337
662,851575316745043968,851582435175403520
663,851575316745043968,851576665780215811
664,851575316745043968,851575550745485313
665,851577123290611713,851589671721349121
666,851577123290611713,851579744307089409
667,851577123290611713,851579301162094596
668,851577226835394560,851761246563074048
669,851577226835394560,851700731493179392
670,851577226835394560,851578301789470720
671,851577226835394560,851577770236813316
672,851577874947735552,851608019557396480
673,851577874947735552,851583807845130240
674,851596979184336896,851602744792293376
675,851596979184336896,851600349043576833
676,851604725187268609,851607271607910401
677,851604725187268609,851606064734892034
678,851608963942666240,851618784364384257
679,851608963942666240,851610989833461761
680,851608963942666240,851610133008326657
681,851614752296116224,851772526267162624
682,851614752296116224,851640217610010625
683,851614752296116224,851635986480189442
684,851614752296116224,851634939783069698
685,851614752296116224,851634571397484544
686,851614752296116224,851623545280921600
687,851654388191973376,851663097551089664
688,851654388191973376,851656937095680000
689,851691711197831170,851717560068300800
690,851725277017374720,851735199964512257
691,851725277017374720,851731127974846464
692,851769854478647296,851829197869785088
693,851769854478647296,851821116612071425
694,851769854478647296,851782383577604096
695,851769854478647296,851780500243066880
696,851769854478647296,851773072768217088
697,851769854478647296,851771629256536065
698,851769854478647296,851771188841984002
699,851769854478647296,851770539857387521
700,851794330671083521,853522036471103488
701,851794330671083521,852025602899038211
702,851794330671083521,851846452687106049
703,851794330671083521,851834284197523458
704,851794330671083521,851832260097712130
705,851794330671083521,851830406819315712
706,851794330671083521,851819918383251457
707,851794330671083521,851819176339668992
708,851794330671083521,851809746357301248
709,851794330671083521,851807542338437121
710,851794330671083521,851806689326223360
711,851794330671083521,851805549461155840
712,851794330671083521,851805488127905793
713,851794330671083521,851805384075599872
714,851794330671083521,851805146547748864
715,851794330671083521,851804528231972869
716,851808072498589696,851904790728773634
717,851808072498589696,851873972782288896
718,851808072498589696,851830987441020929
719,851808072498589696,851826872270893060
720,851808072498589696,851824324495454209
721,851808072498589696,851820239302119425
722,851808072498589696,851817648497332224
723,851808072498589696,851817489705185282
724,851808072498589696,851817323782483968
725,851808072498589696,851815368872079362
726,851808072498589696,851815032879030274
727,851808072498589696,851813030195318784
728,851912596735352832,851969553743491073
729,851912596735352832,851963943803174914
730,851912596735352832,851939993761308672
731,851912596735352832,851939296592396288
732,851912596735352832,851935491712630784
733,851912596735352832,851935360619864064
734,851912596735352832,851934613580767232
735,851912596735352832,851931637285826560
736,851912596735352832,851927687987855360
737,851912596735352832,851926905569906693
738,851912596735352832,851924341897830400
739,851912596735352832,851921806239911938
740,851912596735352832,851917432453304320
741,851912596735352832,851916002283720705
742,851912596735352832,851915255781494785
743,851912596735352832,851914733099909121
744,851912596735352832,851913318386331652
745,851985459773231104,852314945156927488
746,851985459773231104,852308704258998273
747,851985459773231104,852308563061899264
