,source,target
161,politifact15201,857047564218236929
162,politifact15201,857049002675769344
163,politifact15201,857049366690807808
164,politifact15201,857054298190077952
165,politifact15201,857054750507925506
166,politifact15201,857054972470468609
167,politifact15201,857057253903486977
168,politifact15201,857059987943763971
169,politifact15201,857060227484708864
170,politifact15201,857061325561876481
171,politifact15201,857062934731792384
172,politifact15201,857064556840992768
173,politifact15201,857065239296135168
174,politifact15201,857066774180900865
175,politifact15201,857067337622720512
176,politifact15201,857067736924639232
177,politifact15201,857071545306550273
178,politifact15201,857072176817725441
179,politifact15201,857072965556588545
180,politifact15201,857073018887163907
181,politifact15201,857073824193540096
182,politifact15201,857074570548973568
183,politifact15201,857079866910547968
184,politifact15201,857080404146348033
185,politifact15201,857081306429214721
186,politifact15201,857086337467510784
187,politifact15201,857090957954752512
188,politifact15201,857092130887659524
189,politifact15201,857095386703515649
190,politifact15201,857097722222063617
191,politifact15201,857098254672068608
192,politifact15201,857098426630242305
193,politifact15201,857098490836643841
194,politifact15201,857100186816049153
195,politifact15201,857103092285919233
196,politifact15201,857105057267023872
197,politifact15201,857105321931747328
198,politifact15201,857106382801293312
199,politifact15201,857108359551627268
200,politifact15201,857108777312686081
201,politifact15201,857109614327992323
202,politifact15201,857114453984378881
203,politifact15201,857117120076931072
204,politifact15201,857126341057052672
205,politifact15201,857126570519146497
206,politifact15201,857133516655661056
207,politifact15201,857133729470439425
208,politifact15201,857134446553829376
209,politifact15201,857134513432002560
210,politifact15201,857135868942962689
211,politifact15201,857137891595702273
212,politifact15201,857147205504966657
213,politifact15201,857148040339226625
214,politifact15201,857152811691368448
215,politifact15201,857159502994472961
216,politifact15201,857163529920671745
217,politifact15201,857165644122476544
218,politifact15201,857173955555319808
219,politifact15201,857177610547286018
220,politifact15201,857180094556655616
221,politifact15201,857182973472509952
222,politifact15201,857184651621748736
223,politifact15201,857185370815037441
224,politifact15201,857185502692347904
225,politifact15201,857186277661302784
226,politifact15201,857190355434971136
227,politifact15201,857190883334082560
228,politifact15201,857191517496242177
229,politifact15201,857195241258004480
230,politifact15201,857195490315776001
231,politifact15201,857197279890948097
232,politifact15201,857199076139352064
233,politifact15201,857201586778636288
234,politifact15201,857204754220560384
235,politifact15201,857205885306896384
236,politifact15201,857206896343879680
237,politifact15201,857207866503155714
238,politifact15201,857208945022312448
239,politifact15201,857210152952442884
240,politifact15201,857214353036070912
241,politifact15201,857214688945426433
242,politifact15201,857214892037689344
243,politifact15201,857218795563347971
244,politifact15201,857219684814467072
245,politifact15201,857221402121846784
246,politifact15201,857226049490497536
247,politifact15201,857228277836124160
248,politifact15201,857228336417968128
249,politifact15201,857230163263737856
250,politifact15201,857230414779486210
251,politifact15201,857230699430064129
252,politifact15201,857233659904094208
253,politifact15201,857236112129085440
254,politifact15201,857237259086516226
255,politifact15201,857241008282763267
256,politifact15201,857242581410787328
257,politifact15201,857242749992673284
258,politifact15201,857244070816743424
259,politifact15201,857244933706665984
260,politifact15201,857249850311749633
261,politifact15201,857253192765014017
262,politifact15201,857257436050317313
263,politifact15201,857257951584632832
264,politifact15201,857260086611165184
265,politifact15201,857260317352615936
266,politifact15201,857260726351572992
267,politifact15201,857262934615089152
268,politifact15201,857266535760515072
269,politifact15201,857267910418419714
270,politifact15201,857272629413257217
271,politifact15201,857272659909988353
272,politifact15201,857273140929601536
273,politifact15201,857276718410862593
274,politifact15201,857279077765398528
275,politifact15201,857279268568657922
276,politifact15201,857280362053066753
277,politifact15201,857284472299028480
278,politifact15201,857288223713841152
279,politifact15201,857290987416276992
280,politifact15201,857293912481968129
281,politifact15201,857294106925649920
282,politifact15201,857299999373250560
283,politifact15201,857300422993858560
284,politifact15201,857301327759773697
285,politifact15201,857301665359286288
286,politifact15201,857305227778822144
287,politifact15201,857305303095934976
288,politifact15201,857311517355782145
289,politifact15201,857317645221339136
290,politifact15201,857318672146337792
291,politifact15201,857320210809970689
292,politifact15201,857326912431149057
293,politifact15201,857328562390540288
294,politifact15201,857328591922704388
295,politifact15201,857333402688778241
296,politifact15201,857336968644096003
297,politifact15201,857337603472928768
298,politifact15201,857338289874980865
299,politifact15201,857340151562993664
300,politifact15201,857340862837256192
301,politifact15201,857342363450126342
302,politifact15201,857343862121127937
303,politifact15201,857345887349166083
304,politifact15201,857348791929716736
305,politifact15201,857348818769149952
306,politifact15201,857350273773305856
307,politifact15201,857351533242966016
308,politifact15201,857351818820673538
309,politifact15201,857355701865394177
310,politifact15201,857360281600536576
311,politifact15201,857363150227853315
312,politifact15201,857363518340960262
313,politifact15201,857365697386643456
314,politifact15201,857367424076832770
315,politifact15201,857367477965041664
316,politifact15201,857367506725601280
317,politifact15201,857370119613370369
318,politifact15201,857377925661904897
319,politifact15201,857378226670374912
320,politifact15201,857380872068136960
321,politifact15201,857382321925894145
322,politifact15201,857383131585708032
323,politifact15201,857383287786024961
324,politifact15201,857386128101572608
325,politifact15201,857392019127324673
326,politifact15201,857398191171395584
327,politifact15201,857399680497483777
328,politifact15201,857402199789326336
329,politifact15201,857402863101894656
330,politifact15201,857409858844282880
331,politifact15201,857410857545814016
332,politifact15201,857411985394221056
333,politifact15201,857413139180265473
334,politifact15201,857413514893373440
335,politifact15201,857416519206264835
336,politifact15201,857424015249559553
337,politifact15201,857427483875999746
338,politifact15201,857427534442516480
339,politifact15201,857437177789259776
340,politifact15201,857437509088755712
341,politifact15201,857438694134894592
342,politifact15201,857440111289667585
343,politifact15201,857441985170477056
344,politifact15201,857442711410008064
345,politifact15201,857444855563276289
346,politifact15201,857448555782582272
347,politifact15201,857449373407494144
348,politifact15201,857451657319395328
349,politifact15201,857457672525942785
350,politifact15201,857465805847396352
351,politifact15201,857469212931100672
352,politifact15201,857475732381073408
353,politifact15201,857477138559234048
354,politifact15201,857477899242414080
355,politifact15201,857488294338322432
356,politifact15201,857490867011059712
357,politifact15201,857491081444904961
358,politifact15201,857491118883192832
359,politifact15201,857500745171480576
360,politifact15201,857546920813875200
361,politifact15201,857548853620469760
362,politifact15201,857562191985299456
363,politifact15201,857569360805863424
364,politifact15201,857584263591600129
365,politifact15201,857584414276034560
366,politifact15201,857596381451530241
367,politifact15201,857597639432523776
368,politifact15201,857609187253116928
369,politifact15201,857613560893124609
370,politifact15201,857624194401665025
371,politifact15201,857630273789452288
372,politifact15201,857631483015680002
373,politifact15201,857632206537322496
374,politifact15201,857632659236945920
375,politifact15201,857632963382566912
376,politifact15201,857648129717542913
377,politifact15201,857653723912298496
378,politifact15201,857665410832912384
379,politifact15201,857669284016918532
380,politifact15201,857669578872279040
381,politifact15201,857671314743623683
382,politifact15201,857671643627388928
383,politifact15201,857679185464131584
384,politifact15201,857682625816739840
385,politifact15201,857688112868274176
386,politifact15201,857700726822273026
387,politifact15201,857707831834890240
388,politifact15201,857740281587933189
389,politifact15201,857743698267951104
390,politifact15201,857745572329074690
391,politifact15201,857747831863611392
392,politifact15201,857754128617017344
393,politifact15201,857769006752821249
394,politifact15201,857772323637792768
395,politifact15201,857796518128099328
396,politifact15201,857798716719341570
397,politifact15201,857799188175876096
398,politifact15201,857812513907453952
399,politifact15201,857820197276852224
400,politifact15201,857835927065968640
401,politifact15201,857837642175569920
402,politifact15201,857845343903502336
403,politifact15201,857849278508695552
404,politifact15201,857849784480215040
405,politifact15201,857855871833051136
406,politifact15201,857872759350841344
407,politifact15201,857918984984965120
408,politifact15201,857952569964081152
409,politifact15201,857968103078203392
410,politifact15201,857999035734515712
411,politifact15201,858000964913176578
412,politifact15201,858005821166411776
413,politifact15201,858014933652455424
414,politifact15201,858037828411961345
415,politifact15201,858044114008494086
416,politifact15201,858085607700082690
417,politifact15201,858095400187817984
418,politifact15201,858114723266662400
419,politifact15201,858164183346675712
420,politifact15201,858177794068684804
421,politifact15201,858206491295309824
422,politifact15201,858213427797532672
423,politifact15201,858321851306692608
424,politifact15201,858424081582096385
425,politifact15201,858428600168722434
426,politifact15201,858446104114987008
427,politifact15201,858505591723089920
428,politifact15201,858524347153080320
429,politifact15201,858538420402102273
430,politifact15201,858548409933983746
431,politifact15201,858659878243618816
432,politifact15201,858671938020835329
433,politifact15201,858676716310589440
434,politifact15201,858733149597061120
435,politifact15201,858755259958784000
436,politifact15201,858772877751054337
437,politifact15201,858803702525820928
438,politifact15201,858810825900949508
439,politifact15201,858873769682624512
440,politifact15201,858979429158195200
441,politifact15201,859000584921382912
442,politifact15201,859060609140350976
443,politifact15201,859140013572759552
444,politifact15201,859142366413938689
445,politifact15201,859146481286164487
446,politifact15201,859147331756630016
447,politifact15201,859217321822494721
448,politifact15201,859413476552437761
449,politifact15201,859422492087267328
450,politifact15201,859586093582348288
451,politifact15201,859589905466490880
452,politifact15201,859783984674476032
453,politifact15201,859792382270853120
454,politifact15201,859882070289592324
455,politifact15201,859913625800024064
456,politifact15201,859978266966458369
457,politifact15201,860340848235499521
458,politifact15201,860448026388815874
459,politifact15201,860480544123080704
460,politifact15201,860532702402969600
461,politifact15201,861424359008632833
462,politifact15201,861437110628352000
463,politifact15201,861585303177498624
464,politifact15201,861720928467775491
465,politifact15201,861745372829450240
466,politifact15201,861754610431787009
467,politifact15201,862146770138255364
468,politifact15201,862266154617884676
469,politifact15201,862757369633284097
470,politifact15201,862786068512292864
471,politifact15201,862889552146509824
472,politifact15201,863766868586360833
473,politifact15201,864189301726351362
474,politifact15201,864383581514219520
475,politifact15201,865223681626320897
476,politifact15201,866074585946628096
477,politifact15201,866794890650415108
478,politifact15201,866807047395958784
479,politifact15201,866807915167965184
480,politifact15201,866832661070962688
481,politifact15201,866974852367953921
482,politifact15201,867459887793569792
483,politifact15201,868494517678350338
484,politifact15201,868541460936785920
485,politifact15201,870027506757365760
486,politifact15201,870109454020247552
487,politifact15201,870578765998325761
488,politifact15201,871495052815548420
489,politifact15201,876048805514416128
490,politifact15201,876163851322097664
491,politifact15201,882342428287565827
492,politifact15201,887302338985250816
493,politifact15201,887517476778651648
494,politifact15201,893898046735618048
495,politifact15201,893997788798832640
496,politifact15201,894004582535360516
497,politifact15201,894008391177310210
498,politifact15201,894111868712886273
499,politifact15201,894204239148453888
500,politifact15201,894257774992932865
501,politifact15201,894282982969585664
502,politifact15201,894288106391818243
503,politifact15201,894289990825496578
504,politifact15201,894310151296917504
505,politifact15201,894319841259261952
506,politifact15201,894340127866052608
507,politifact15201,894358396874485760
508,politifact15201,894475987064311808
509,politifact15201,894561136707817472
510,politifact15201,894731799250653184
511,politifact15201,894844133533249536
512,politifact15201,895655506911481862
513,politifact15201,896239031003955200
514,politifact15201,896817972110659584
515,politifact15201,896828964051845123
516,politifact15201,896888375621279746
517,politifact15201,896904371232849920
518,politifact15201,896915793723641856
519,politifact15201,896921098163539968
520,politifact15201,896954728365666306
521,politifact15201,897076293874876416
522,politifact15201,897132199585230848
523,politifact15201,897151558130913280
524,politifact15201,897154261800374272
525,politifact15201,897203374206013441
526,politifact15201,897300886313205760
527,politifact15201,897300902972968965
528,politifact15201,897300948351057920
529,politifact15201,897300998942806016
530,politifact15201,897335675460046848
531,politifact15201,897352814963433476
532,politifact15201,897425692056539137
533,politifact15201,897467480658124800
534,politifact15201,897469865287720960
535,politifact15201,897491405626630145
536,politifact15201,897509875118481409
537,politifact15201,897525033244950528
538,politifact15201,897527185434705920
539,politifact15201,902948281042444288
540,politifact15201,903055823122944000
541,politifact15201,907679673861230593
542,politifact15201,914844768013778945
543,politifact15201,917236841975226368
544,politifact15201,971181470353117187
545,politifact15201,971439386968535040
546,politifact15201,971497516058468353
547,politifact15201,971535351725678592
548,politifact15201,971747768195862528
549,politifact15201,971747810700943360
550,politifact15201,971761199678402567
551,politifact15201,971780090165051393
552,politifact15201,971813035395428353
553,politifact15201,972175862547263489
554,politifact15201,972292044797435904
555,politifact15201,972298573860818944
556,politifact15201,972338714608205825
557,politifact15201,972352096929398784
558,politifact15201,972529028606431233
559,politifact15201,973355812973371392
560,politifact15201,974454773301891072
561,politifact15201,975069604212019200
562,politifact15201,976983218573529088
563,politifact15201,977301167335202816
564,politifact15201,977334463985197056
565,politifact15201,977356070120169472
566,politifact15201,979466929101557760
567,politifact15201,986752599364784128
568,politifact15201,986995721676165120
569,politifact15201,1064305659083141120
570,politifact15201,1064354615196622850
571,politifact15201,1064370885212192768
572,politifact15201,1064377386936877056
