,source,target
189,politifact937,885161108230684673
190,politifact937,885162342912282626
191,politifact937,885165742215372800
192,politifact937,885167152264880128
193,politifact937,885167155704201218
194,politifact937,885168258038595589
195,politifact937,885169115694059520
196,politifact937,885169165581008896
197,politifact937,885169420578037761
198,politifact937,885170025140801537
199,politifact937,885172690088153088
200,politifact937,885173910400098306
201,politifact937,885174739442040832
202,politifact937,885175799002693632
203,politifact937,885179476728000513
204,politifact937,885183472297402368
205,politifact937,885184614272307202
206,politifact937,885187276631818240
207,politifact937,885187276384477185
208,politifact937,885187548317986817
209,politifact937,885201181412405251
210,politifact937,885202270496976896
211,politifact937,885203382729711616
212,politifact937,885210155905896448
213,politifact937,885215566725820418
214,politifact937,885219487368269825
215,politifact937,885224094718980096
216,politifact937,885229084841623552
217,politifact937,885230426071080964
218,politifact937,885233782852390913
219,politifact937,885234242254393344
220,politifact937,885251708078641153
221,politifact937,885262825672892416
222,politifact937,885266284471926791
223,politifact937,885269539323129856
224,politifact937,885280876707184640
225,politifact937,885286375574077441
226,politifact937,885295899282464768
227,politifact937,885296039997186048
228,politifact937,885296213586792448
229,politifact937,885299594141290496
230,politifact937,885299833585766400
231,politifact937,885315491715194885
232,politifact937,885334972659367936
233,politifact937,885339714965975040
234,politifact937,885484482404511745
235,politifact937,885495450358251520
236,politifact937,885499288079478786
237,politifact937,885506587519004674
238,politifact937,885589674881933316
239,politifact937,885600493149573120
240,politifact937,885981225122492419
241,politifact937,886032569405509638
242,politifact937,886054733575860225
243,politifact937,886237011321008128
244,politifact937,886316489682427904
245,politifact937,886451343094841344
246,politifact937,886477697282715648
247,politifact937,886633778222956544
248,politifact937,887416988938760192
249,politifact937,888398484918939648
250,politifact937,891842131744231424
251,politifact937,892102631816081408
252,politifact937,892672427704152065
253,politifact937,893147187353354241
254,politifact937,903936126716710912
255,politifact937,930429315073785856
256,politifact937,938514662877884418
257,politifact937,952387262918090752
258,politifact937,952813081171816449
259,politifact937,962408183162601473
260,politifact937,967069203692957696
261,politifact937,969748058215821312
262,politifact937,970760337757585408
263,politifact937,1000362026907193344
264,politifact937,1004443819255975936
265,politifact937,1004457643161870338
266,politifact937,1005990092534476801
267,politifact937,1008947219897225217
268,politifact937,1011151478789169152
269,politifact937,1013808291187740674
270,politifact937,1015219864481554433
271,politifact937,1018880183808417793
272,politifact937,1021218560264114177
273,politifact937,1024181245398241280
274,politifact937,1024778784224948224
275,politifact937,1036797826645151744
276,politifact937,1037849023674105856
277,politifact937,1038941942762168320
278,politifact937,1042099051754160131
279,politifact937,1045551783840493568
280,politifact937,1045949270812233728
281,politifact937,1050558422574231552
282,politifact937,1054502931175661568
283,politifact937,1060930542470746112
284,politifact937,1061251190703472642
285,politifact937,1062404981247148032
286,politifact937,1065359130611789824
287,politifact937,1069670272544923648
